# Global mole fraction growth rate for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.729225+00:00 
# Units: ppt 
Year,Month,Decimal_date,Global_mole_fraction_growth_rate,Global_mole_fraction_growth_rate_1-sigma
2012,1,2012.04,0.08719715850116888,0.009153839552445907
2012,2,2012.12,0.0881681626626347,0.009309360858906006
2012,3,2012.21,0.08929532790905609,0.009491741502287267
2012,4,2012.29,0.09050731182127421,0.009679555815786453
2012,5,2012.37,0.09173340404821588,0.009846031208462705
2012,6,2012.46,0.09294380721444045,0.009976627021880286
2012,7,2012.54,0.0941427697867666,0.010066765577463548
2012,8,2012.62,0.09530380254962438,0.010112662031616421
2012,9,2012.71,0.09636144829202745,0.01011579476023525
2012,10,2012.79,0.09723099210505767,0.010078907269041442
2012,11,2012.87,0.09787871712878914,0.010008455433065564
2012,12,2012.96,0.09833564622331005,0.009922060545237567
2013,1,2013.04,0.0986797762032153,0.00984379506506955
2013,2,2013.12,0.09898441315981078,0.009791891861043388
2013,3,2013.21,0.09927408654510414,0.009776432566494042
2013,4,2013.29,0.09952543162519246,0.009792876439860553
2013,5,2013.37,0.09971705844468556,0.00982733466181529
2013,6,2013.46,0.09986911409110416,0.009875273561792304
2013,7,2013.54,0.1000391751054885,0.009939636441160256
2013,8,2013.62,0.10024134052297136,0.010016574603078983
2013,9,2013.71,0.10043612120975735,0.01009851031798913
2013,10,2013.79,0.10055475744437575,0.010173225896731194
2013,11,2013.87,0.10057037955289228,0.01023409530430265
2013,12,2013.96,0.10051140867787872,0.010288633062933343
2014,1,2014.04,0.1004436866069577,0.010347927065805054
2014,2,2014.12,0.10042764135372431,0.01041590444914761
2014,3,2014.21,0.10047367680565347,0.010495079907131156
2014,4,2014.29,0.10054026464055688,0.010584316602706735
2014,5,2014.37,0.10059457656161971,0.010676913485611832
2014,6,2014.46,0.100654618187715,0.010768590009184386
2014,7,2014.54,0.10078236724725757,0.010852993984082697
2014,8,2014.62,0.10099956530366626,0.010919642142077982
2014,9,2014.71,0.10127771768618206,0.010964290704717458
2014,10,2014.79,0.1015635388002259,0.010983782472104188
2014,11,2014.87,0.10184541666596322,0.010977346810435539
2014,12,2014.96,0.10216695720606657,0.01095623134319362
2015,1,2015.04,0.10261053941105995,0.010940522414547267
2015,2,2015.12,0.10324591389866464,0.010946728602094146
2015,3,2015.21,0.10408198443925529,0.010984806088239298
2015,4,2015.29,0.10506656101714462,0.011051874542669383
2015,5,2015.37,0.10614733153486348,0.011134796118960724
2015,6,2015.46,0.10731421154044868,0.011226344262335666
2015,7,2015.54,0.1085924147218478,0.011322257168037775
2015,8,2015.62,0.10996289553706165,0.011411413894920213
2015,9,2015.71,0.11135222720461675,0.011484586928739231
2015,10,2015.79,0.11265689696003098,0.011534580104028002
2015,11,2015.87,0.11382423793359144,0.011562958224702082
2015,12,2015.96,0.11486950159900305,0.011585314413112287
2016,1,2016.04,0.11585585419234767,0.011619961393917924
2016,2,2016.12,0.11684462293989827,0.0116760658762163
2016,3,2016.21,0.11784878275761917,0.01175801057044753
2016,4,2016.29,0.11883250312237713,0.011864068925299131
2016,5,2016.37,0.11976443321393018,0.011984637052410079
2016,6,2016.46,0.12066166723288713,0.01211299057075947
2016,7,2016.54,0.12158544418937749,0.012241569556549337
2016,8,2016.62,0.12254616629115733,0.01235675941089444
2016,9,2016.71,0.12349013493742499,0.012448888420102597
2016,10,2016.79,0.12432797303145875,0.012508940098601325
2016,11,2016.87,0.1250202157778942,0.012532793021421981
2016,12,2016.96,0.12559118062997535,0.012529659698006228
2017,1,2017.04,0.1261066458748658,0.012515545148755502
2017,2,2017.12,0.1266317814734921,0.012506246160678242
2017,3,2017.21,0.1271834009177318,0.012519397318957596
2017,4,2017.29,0.12772661920599407,0.012566279269678154
2017,5,2017.37,0.12823387083852886,0.012644846447491559
2017,6,2017.46,0.12873226737706994,0.012749994289224804
2017,7,2017.54,0.12929829589258335,0.012870288060006244
2017,8,2017.62,0.12995314628378665,0.01298602066518695
2017,9,2017.71,0.13065095467931262,0.01308512072220405
2017,10,2017.79,0.13131088958779413,0.013162734763328817
2017,11,2017.87,0.13190114413337095,0.013220851457759584
2017,12,2017.96,0.1324521368599774,0.013271551946632779
2018,1,2018.04,0.13303457627704687,0.013327630428026701
2018,2,2018.12,0.1337167855739726,0.013397117728206401
2018,3,2018.21,0.13451358917348166,0.013487233985339764
2018,4,2018.29,0.1353821549771812,0.01359594907005652
2018,5,2018.37,0.13628653347839573,0.013708064861909708
2018,6,2018.46,0.13724640113761707,0.013812687694554163
2018,7,2018.54,0.13833037987160487,0.01390519366996147
2018,8,2018.62,0.13954899182738909,0.013980449431155147
2018,9,2018.71,0.14084289355498114,0.014040133233194215
2018,10,2018.79,0.14211590928075493,0.014086581365684228
2018,11,2018.87,0.14332454981806142,0.014125458607910847
2018,12,2018.96,0.14449337221939423,0.014173348513213783
2019,1,2019.04,0.14569195999327117,0.014247993903144102
2019,2,2019.12,0.14698895743248366,0.014355591643649792
2019,3,2019.21,0.14839955620587222,0.014494196131709595
2019,4,2019.29,0.14988165867954645,0.014651787204626576
2019,5,2019.37,0.15139903943321964,0.014811764508564619
2019,6,2019.46,0.15297223732864257,0.014967695495855207
2019,7,2019.54,0.1546729414978983,0.015116344352407794
2019,8,2019.62,0.1565111048982589,0.015247212558390202
2019,9,2019.71,0.15842071491836152,0.015353729380371174
2019,10,2019.79,0.160294058579908,0.015431772647207792
2019,11,2019.87,0.16207936379726903,0.015483856504206788
2019,12,2019.96,0.16379450717573094,0.015527756196624828
2020,1,2020.04,0.165501169520416,0.015588646263532274
2020,2,2020.12,0.16725973663633883,0.01568535642478134
2020,3,2020.21,0.16907619801762744,0.01582992605618685
2020,4,2020.29,0.17089739711666796,0.016022435083454106
2020,5,2020.37,0.17267094474223926,0.016248939148345104
2020,6,2020.46,0.17440114825882416,0.01649666771352566
2020,7,2020.54,0.1761461729188117,0.016752176126619705
2020,8,2020.62,0.17789943877777678,0.016997381893705345
2020,9,2020.71,0.17957755440925352,0.017221227728845653
2020,10,2020.79,0.18105720078911736,0.017414673476705812
2020,11,2020.87,0.18228336634231923,0.017572665613486905
2020,12,2020.96,0.1832791275798929,0.01770098935593495
2021,1,2021.04,0.18411567520378747,0.01781034574603807
2021,2,2021.12,0.1848737097767227,0.017909516351631714
2021,3,2021.21,0.18558643969378374,0.018004716392130853
2021,4,2021.29,0.18623075527032415,0.018091820334182804
2021,5,2021.37,0.18678127006192458,0.01815942917236034
2021,6,2021.46,0.1872687290540861,0.01820964410824586
2021,7,2021.54,0.187779707983606,0.0182551935559539
2021,8,2021.62,0.18832294513536496,0.018299234224453557
2021,9,2021.71,0.18882187973436967,0.01833812749330119
2021,10,2021.79,0.18915776778891794,0.018358756741660116
2021,11,2021.87,0.18928083395728568,0.0183541087089627
2021,12,2021.96,0.18921847490255692,0.0183383618456494
2022,1,2022.04,0.18904459633391898,0.018336515383475232
2022,2,2022.12,0.18884948376774663,0.01836495959830875
2022,3,2022.21,0.18867744043471024,0.018429195958677678
2022,4,2022.29,0.18851314887313098,0.018520962139510076
2022,5,2022.37,0.18833996966778588,0.018625717378657685
2022,6,2022.46,0.18819792816419034,0.018740156645246867
2022,7,2022.54,0.18818179696559847,0.018864324788551184
2022,8,2022.62,0.18829789740292507,0.01898716592598882
2022,9,2022.71,0.1884598178525268,0.01910278316287184
2022,10,2022.79,0.18853545272946476,0.01921156543250105
2022,11,2022.87,0.18845824099641723,0.01932403430399219
2022,12,2022.96,0.18823760961618352,0.019464890399406076
2023,1,2023.04,0.187929533602723,0.019661575301531505
2023,2,2023.12,0.18760973822992827,0.0199336231357559
2023,3,2023.21,0.18730934376486916,0.020293563117739503
2023,4,2023.29,0.18699932399727623,0.020736821711487264
2023,5,2023.37,0.18665366344798257,0.021245022269373425
2023,6,2023.46,0.1863078041427244,0.02181157443660195
2023,7,2023.54,0.1860552686495029,0.022441556524602904
