# Semihemispheric mole fractions for HFC-227ea 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.663876+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
2013,5,2013.33,0.985,0.941,0.865,0.84,0.06073557441895154,0.06023895417418865,0.05350336438019575,0.05180887954781496
2013,6,2013.42,0.988,0.954,0.872,0.8440000000000001,0.06102760359050648,0.058697679681568325,0.05346384198689802,0.051617919369149314
2013,7,2013.5,0.9940000000000001,0.965,0.884,0.856,0.061880365221934484,0.05981145375260494,0.05438052592610704,0.052524752260243925
2013,8,2013.58,0.991,0.97,0.898,0.862,0.061842474077287685,0.06063200474996683,0.05499140296446345,0.05309386405226125
2013,9,2013.67,1.0055,0.963,0.905,0.8690000000000001,0.06141627553018825,0.059954385994687664,0.055213132495811175,0.05350308028515742
2013,10,2013.75,1.0355,0.967,0.908,0.885,0.06441379433009672,0.06205095003301723,0.05578593371092752,0.05403341558702356
2013,11,2013.83,1.036,0.99,0.916,0.889,0.06382879914270673,0.06300285707807228,0.056254791795899484,0.05426928781548547
2013,12,2013.92,1.046,1.013,0.931,0.901,0.06515418328856559,0.061597146037783275,0.058688496317421526,0.05497711887685639
2014,1,2014.0,1.053,1.015,0.96,0.909,0.06626999622755382,0.06227206436276221,0.05864094132941593,0.055844530618494766
2014,2,2014.08,1.057,1.011,0.959,0.909,0.06635018010525667,0.061835552880199915,0.05921867610813333,0.056565109387324626
2014,3,2014.17,1.0615,1.016,0.978,0.922,0.06706277730604362,0.0630247697338118,0.0601027653273957,0.058174757412472286
2014,4,2014.25,1.0775,1.04,0.961,0.935,0.06684775613287255,0.0641775661738586,0.05852072795172664,0.05782049809539866
2014,5,2014.33,1.089,1.043,0.973,0.946,0.06764292719863622,0.06459300581332315,0.05940727564869474,0.059251140073419674
2014,6,2014.42,1.092,1.052,0.983,0.953,0.06768951469762506,0.0648778421342757,0.06018837429271536,0.05937636230016116
2014,7,2014.5,1.0925,,0.997,0.965,0.06771855358762471,,0.06143640940028966,0.06007004245045945
2014,8,2014.58,1.0985,,1.002,0.974,0.06806708529090988,,0.06130590836126645,0.06059070555786589
2014,9,2014.67,1.1185,,1.008,0.983,0.06988563586317292,,0.06165898474675041,0.06111170427994951
2014,10,2014.75,1.1365,1.082,1.015,0.993,0.07065497930082494,0.06854638137786707,0.06207100772502407,0.06143920897928293
2014,11,2014.83,1.145,1.095,1.032,1.002,0.07155200905635005,0.06839217791531425,0.06371095981069505,0.0622126546612504
2014,12,2014.92,1.15,1.11,1.037,1.006,0.07170251041630271,0.06953819094569545,0.06424428690552958,0.06219589697078096
2015,1,2015.0,1.155,1.119,1.065,1.008,0.07241194652817999,0.0680351350406538,0.06726224795529807,0.0625606138077305
2015,2,2015.08,1.161,1.122,1.074,1.014,0.07275655022058151,0.06919524839177904,0.06616278107818624,0.062430005606278774
2015,3,2015.17,1.167,1.129,1.081,1.019,0.07268459534179167,0.06862730943290725,0.06758564640513548,0.06272240110199864
2015,4,2015.25,1.166,1.139,1.06,1.028,0.07290165704563922,0.0697592689181875,0.0666705332212065,0.06283647348475246
2015,5,2015.33,1.1760000000000002,1.145,1.051,1.046,0.07307334397713028,0.07053857100905858,0.06438605128442028,0.06389692950369368
2015,6,2015.42,1.1815,1.17,1.061,1.052,0.07278490296757975,0.07158240007152596,0.06478113614317056,0.06444481670390567
2015,7,2015.5,1.1855000000000002,1.179,1.068,1.053,0.0731332817532483,0.07159013619207608,0.0651939138263688,0.06430950474074575
2015,8,2015.58,1.1955,1.18,1.078,1.063,0.07395399177867278,0.07384876437693455,0.0659734977093075,0.06509138499064218
2015,9,2015.67,1.209,1.176,1.087,1.08,0.0751152554412218,0.07554941164562434,0.06631476758611161,0.06572701119022528
2015,10,2015.75,1.228,1.1840000000000002,1.096,1.082,0.07596704811956301,0.0753105676515587,0.06744907412262972,0.06584532177763278
2015,11,2015.83,1.242,1.221,1.109,1.083,0.07654724292879529,0.07477986092525178,0.06779802062007416,0.06590447936217993
2015,12,2015.92,1.255,1.23,1.121,1.088,0.07753928036808183,0.07493623956404538,0.07017056077871972,0.06620029002957617
2016,1,2016.0,1.2635,1.235,1.131,1.094,0.07879978489818358,0.07580771728524742,0.07046970696689465,0.06655531233492938
2016,2,2016.08,1.2775,1.24,1.147,1.101,0.08002638627352854,0.07506903489455555,0.07139462444750304,0.06696957219513948
2016,3,2016.17,1.281,1.253,1.16,1.111,0.07994660468087435,0.07686372616520748,0.07241657268885347,0.06773149636616631
2016,4,2016.25,1.2975,1.253,1.165,1.125,0.07990383282421437,0.07598047380741976,0.07193754235446191,0.06914658342969666
2016,5,2016.33,1.3130000000000002,1.271,1.171,1.141,0.08038835985389924,0.07859126923520195,0.07184335459873795,0.07008403241823348
2016,6,2016.42,1.319,,1.171,1.161,0.08064359614997338,,0.07111587445852016,0.07147388054387421
2016,7,2016.5,1.3230000000000002,1.305,1.177,1.164,0.08107671922321474,0.07991802049600577,0.07180657630050329,0.0708634292142287
2016,8,2016.58,1.334,1.3159999999999998,1.217,1.173,0.08152699920885105,0.08145355486410644,0.07416818994690379,0.07157055539815238
2016,9,2016.67,1.3395,1.2919999999999998,1.217,1.188,0.08214826169798119,0.08242178352838525,0.073843892096774,0.07228304365478808
2016,10,2016.75,1.3585000000000005,1.304,1.223,1.194,0.08347382883275453,0.08415757601071933,0.07470357688892812,0.07247958057273786
2016,11,2016.83,1.3755,1.3219999999999998,1.237,1.202,0.08515985497873982,0.08669868741797651,0.07592501827461091,0.07280998832577848
2016,12,2016.92,1.3869999999999998,1.352,1.252,1.211,0.08558953440695889,0.08549534724182363,0.07800009230763769,0.07348792826036123
2017,1,2017.0,1.3929999999999998,1.37,1.262,1.215,0.08655556827841868,0.08393950202377902,0.08038979039654227,0.07372523312950595
2017,2,2017.08,1.4,1.364,1.286,1.219,0.0872252830319283,0.08379609537442663,0.0811089736095828,0.07382045515979971
2017,3,2017.17,1.4080000000000001,1.386,1.271,1.235,0.0876876296862904,0.08602084398562942,0.08057038910170411,0.07491201505766615
2017,4,2017.25,1.432,1.395,1.278,1.251,0.08894518761574456,0.08764525086962784,0.08270926429366908,0.07617744810637855
2017,5,2017.33,1.4505,1.4169999999999998,1.278,1.264,0.08989143952568564,0.0867029434333114,0.08096803319829378,0.07678349822715816
2017,6,2017.42,1.4465,1.425,1.279,1.276,0.08895366265646401,0.08737419527526419,0.0801125932672261,0.07734619318363381
2017,7,2017.5,1.4580000000000002,1.442,1.2990000000000002,1.287,0.09045302869445554,0.08837256587878389,0.08126280576007698,0.07814683870765342
2017,8,2017.58,1.4674999999999998,1.439,1.3019999999999998,1.2990000000000002,0.090404936259034,0.08799770224272904,0.08143546156312984,0.07871241071139927
2017,9,2017.67,1.4845,1.449,1.317,1.3119999999999998,0.0918679209517664,0.09164913311101204,0.08202536436980941,0.07962938151210266
2017,10,2017.75,1.507,1.449,1.334,1.327,0.09229315467573963,0.09074449625183888,0.0832790585921815,0.0803762676416366
2017,11,2017.83,1.506,1.452,1.352,1.337,0.09288261193571162,0.08961525762949074,0.08379411912538967,0.08126652693452575
2017,12,2017.92,1.516,1.476,,1.339,0.09313281698735414,0.09125170464161204,,0.08138498387294796
2018,1,2018.0,1.5235,1.484,,1.346,0.0942591539321248,0.09046613510037883,,0.08179961858101782
2018,2,2018.08,1.5379999999999998,1.507,,1.355,0.0949834111832166,0.09182470473679727,,0.08218083718239916
2018,3,2018.17,1.55,1.493,1.41,1.366,0.09556673061269806,0.0913705444878162,0.09010083240458992,0.08283381918033236
2018,4,2018.25,1.564,1.523,1.409,1.379,0.09605308740483047,0.09294785850142004,0.08687353797330924,0.08427281649500032
2018,5,2018.33,1.5735,1.535,1.4069999999999998,1.393,0.0969394042688524,0.09315798409154202,0.08699273762791923,0.0844370558463522
2018,6,2018.42,1.5785,1.551,1.412,1.401,0.0965970191051463,0.09460001902748222,0.0872838954217787,0.08465272352381817
2018,7,2018.5,1.5865,1.582,1.436,1.414,0.09726837152949563,0.09680292557562503,0.08845080892790069,0.08583021379444421
2018,8,2018.58,1.5825,1.584,1.449,1.42,0.0974653912935253,0.096920594302759,0.08993088234861259,0.08590715918944125
2018,9,2018.67,1.595,1.585,1.464,1.4280000000000002,0.09903908319446418,0.09808164965986246,0.09055310927847812,0.086516255120064
2018,10,2018.75,1.624,1.588,1.481,1.439,0.10000401791928162,0.09678470127039708,0.09204400903915473,0.08703789749298865
2018,11,2018.83,1.6415000000000002,,1.494,1.445,0.1011399035989258,,0.09279724995925256,0.08739502274157265
2018,12,2018.92,1.66,,1.504,1.456,0.10168780654532776,,0.09337696503956423,0.08804981317413456
2019,1,2019.0,1.6655,1.655,1.536,1.46,0.1024317084695945,0.10042654031679077,0.09661503816694376,0.08828793802100035
2019,2,2019.08,1.6755,1.638,1.541,1.4680000000000002,0.10301713886533638,0.10029435876458856,0.09751846799452912,0.08889368031530699
2019,3,2019.17,1.6805,1.645,1.539,1.483,0.10330991675536284,0.09968796316506824,0.09492457848207704,0.08978552444575907
2019,4,2019.25,1.7029999999999998,1.695,1.541,1.495,0.10484751976084128,0.10426835569816953,0.09366884006968378,0.09063713367047747
2019,5,2019.33,1.7069999999999999,,1.554,1.515,0.10455073600888708,,0.0951561747865056,0.09168865796814783
2019,6,2019.42,1.7235,,1.5519999999999998,1.527,0.10593690622252472,,0.09503859426569816,0.09268346346571214
2019,7,2019.5,1.723,,1.5659999999999998,1.5519999999999998,0.10559201863777394,,0.09722901624515183,0.09365540240690867
2019,8,2019.58,1.7395,,1.599,1.567,0.10666347500433314,,0.09889632753545502,0.09466129303997488
2019,9,2019.67,1.758,1.72,1.602,1.5759999999999998,0.10785305002641324,0.1096322945121555,0.09797986731977136,0.09508729462972433
2019,10,2019.75,1.778,1.744,1.616,1.587,0.10902693428689997,0.11002513167454063,0.1001311220350596,0.09597316499938928
2019,11,2019.83,1.808,1.736,1.628,1.592,0.11143680002584423,0.1062558497213212,0.1008284801035898,0.0960420241352711
2019,12,2019.92,1.817,1.754,1.656,1.607,0.11121762630087012,0.10731475946951566,0.10296314680505836,0.09693717759456376
2020,1,2020.0,1.824,1.781,1.63,1.6130000000000002,0.11143659004115303,0.10836539853661777,0.10024390255771168,0.09740312315321313
2020,2,2020.08,1.831,1.7819999999999998,1.702,1.624,0.11204115136859312,0.10915991205566264,0.10643540012608586,0.09817613559312673
2020,3,2020.17,1.841,1.794,1.7,1.642,0.11282912567240785,0.10948227984473104,0.10434557968596464,0.09924812542310307
2020,4,2020.25,1.855,1.802,1.702,1.653,0.11375385707746355,0.11168676913582913,0.10490230884017758,0.09990331526030556
2020,5,2020.33,1.8785000000000005,1.824,1.711,1.666,0.11474229429464973,0.11107706153837524,0.1049908357905584,0.1006777115353741
2020,6,2020.42,1.895,1.856,1.711,1.683,0.11630967285655995,0.11236569583284747,0.1059012540057954,0.1019458699506753
2020,7,2020.5,1.902,1.863,1.734,1.7,0.1161276211760148,0.1159990017198424,0.1067722885396768,0.10295630140987
2020,8,2020.58,1.9195,1.875,1.786,1.716,0.11774709720413495,0.1184282483193938,0.11128012221416723,0.10390746652671308
2020,9,2020.67,1.9455,1.871,1.802,1.727,0.11917169504542595,0.1220913903598448,0.1114402727922002,0.10420222838308207
2020,10,2020.75,1.9765,1.899,1.805,1.744,0.12162478406969525,0.11709536113783502,0.11114805441392124,0.10521658424412
2020,11,2020.83,1.9880000000000002,1.914,1.827,1.751,0.12129187276977793,0.11797129142295595,0.1139190256278555,0.10574310190267733
2020,12,2020.92,2.002,1.939,1.849,1.757,0.12269398681272035,0.1184018395127373,0.1146677094913821,0.10589323113400592
2021,1,2021.0,2.0075000000000003,1.959,1.859,1.765,0.12262627165497615,0.11976915963636048,0.11550398954148727,0.10637109569803256
2021,2,2021.08,2.0335,1.971,1.886,1.783,0.1246462598716865,0.12087360174992715,0.11681688918987695,0.10776697267716116
2021,3,2021.17,2.048,2.009,1.887,1.806,0.12560053503070756,0.12202824099363227,0.1159472655994957,0.10939327950107357
2021,4,2021.25,2.069,2.023,1.885,1.83,0.12693695127897156,0.12353988991414877,0.11651441970846355,0.11081985381690412
2021,5,2021.33,2.0855,2.0540000000000003,1.904,1.848,0.1278026482511219,0.12454757163429565,0.1165323028177166,0.11176034359288632
2021,6,2021.42,2.1005000000000003,2.066,1.905,1.869,0.12921227070212798,0.12540766164792322,0.11639798108214765,0.11301052871303628
2021,7,2021.5,2.111,2.085,1.918,1.884,0.1296109779301121,0.12668863406004502,0.11776419829472795,0.11378506756160932
2021,8,2021.58,2.1205,2.092,1.939,1.903,0.13071906096663946,0.13085973559502553,0.11899577975709895,0.11503509203716925
2021,9,2021.67,2.149,2.104,1.953,1.913,0.13205216242076462,0.12952813439558214,0.11941588001601798,0.11530589056938938
2021,10,2021.75,2.1665,2.12,1.955,1.927,0.13340689674825662,0.13068986188683498,0.1195336354337138,0.1161420871174614
2021,11,2021.83,2.1919999999999997,2.144,1.982,1.935,0.13467928719740094,0.130507661077808,0.1228941267921295,0.1165298674160406
2021,12,2021.92,2.2159999999999997,2.182,2.023,1.945,0.1360858611318604,0.1324388402244598,0.12503241339748666,0.11742184634896526
2022,1,2022.0,2.221,2.18,2.042,1.961,0.13627353961793168,0.1326372496699174,0.12951891908134502,0.11837599249847915
2022,2,2022.08,2.2275,2.1830000000000003,2.062,1.968,0.13676009103536016,0.13249815243994914,0.12804545442927678,0.11890704941255588
2022,3,2022.17,2.2515,2.209,2.065,1.989,0.13796125579306676,0.13506610085435944,0.12748023376194445,0.12027899068415895
2022,4,2022.25,2.2715,2.234,2.0580000000000003,2.009,0.1387478435868464,0.1355238783388374,0.1278135767436308,0.12159725161367753
2022,5,2022.33,2.2865,2.237,2.069,2.032,0.13902282582367545,0.13570191008235666,0.12725855413291476,0.12324157739983695
2022,6,2022.42,2.2935,2.251,2.08,2.049,0.1398624756680647,0.13753982550519686,0.12812509512191592,0.12425072877049854
2022,7,2022.5,2.31,2.278,2.089,2.069,0.14130184004463636,0.13773315650198392,0.12911667436857255,0.12574076347787935
2022,8,2022.58,2.3155,2.286,2.109,2.092,0.14134194317328455,0.14040251279802654,0.1307722126447358,0.1271033846913606
2022,9,2022.67,2.3390000000000004,2.274,2.13,2.107,0.14291366484699775,0.1424670965521513,0.1312739121074709,0.12769501321508211
2022,10,2022.75,2.3695000000000004,2.293,2.15,2.117,0.14471112224013746,0.14148235366998954,0.1334053971921676,0.1281525668880651
2022,11,2022.83,2.3805,2.324,2.164,2.128,0.14574432716232902,0.14149033041165746,0.13372518685722598,0.12894255465128648
2022,12,2022.92,2.3985000000000003,2.351,2.202,2.133,0.14623983075756072,0.14486864256974316,0.13505441273797755,0.12938268972316194
2023,1,2023.0,2.412,2.344,2.229,2.143,0.14740379370965995,0.1415471991951801,0.13706344370400153,0.12957166511240026
2023,2,2023.08,2.414,,2.238,2.1590000000000003,0.14812030785817318,,0.13759040082796473,0.13078460001085754
2023,3,2023.17,2.441,,2.26,2.18,0.15035468599282162,,0.13909838244925782,0.1323202176539927
2023,4,2023.25,2.4530000000000003,,2.238,2.209,0.1506185659206726,,0.13902200689099548,0.13389492746179746
2023,5,2023.33,2.503,,2.238,2.219,0.15334611961181152,,0.1371682120609582,0.13435125455313024
2023,6,2023.42,2.5180000000000002,2.414,2.261,2.239,0.1534736667966202,0.14595419007346105,0.13985576713171324,0.13554053120745838
2023,7,2023.5,2.523,2.466,2.268,2.268,0.15297027292908905,0.15181620993820125,0.1395663512455635,0.13740002328966325
2023,8,2023.58,2.5255,2.452,2.302,2.285,0.15391666868796244,0.15814011002904987,0.14018963727751066,0.13869899062358024
2023,9,2023.67,2.5375,2.47,2.303,2.305,0.15413001816648172,0.15988508373203547,0.1409883413619722,0.13973864891289026
2023,10,2023.75,2.5729999999999995,,2.3280000000000003,2.317,0.15717326235718335,,0.1447567007084646,0.14045127411312436
2023,11,2023.83,2.5965,,2.3480000000000003,2.336,0.15884433921295402,,0.14425038786776276,0.1411872005530246
2023,12,2023.92,2.613,2.559,2.38,2.339,0.1613194606983299,0.15644338145156542,0.1465634333658979,0.14124912601499526
2024,1,2024.0,2.631,2.562,2.391,2.351,0.1600688276960883,0.15834720837450844,0.1463617832632549,0.1419645152846302
2024,2,2024.08,2.638,2.587,2.4290000000000003,2.352,0.16016494123246822,0.15637854200624834,0.1516711824968738,0.14226332767090752
2024,3,2024.17,2.657,2.605,2.426,2.371,0.16203621940788426,0.1578407108448261,0.1490359473415726,0.1436589976298039
2024,4,2024.25,2.6835,2.634,2.417,2.393,0.16325813946018128,0.16144857261679335,0.14872726851522552,0.14483168299788554
2024,5,2024.33,2.685,2.619,2.454,2.417,0.16310567126865946,0.1589621955057239,0.1500687095966378,0.14601301448843526
2024,6,2024.42,,,,,,,,
2024,7,2024.5,,,,,,,,
2024,8,2024.58,,,,,,,,
2024,9,2024.67,,,,,,,,
2024,10,2024.75,,,,,,,,
2024,11,2024.83,,,,,,,,
2024,12,2024.92,,,,,,,,
