# Semihemispheric mole fractions for HFC-152a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:20.866515+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
2009,2,2009.08,9.2235,7.284,4.433,3.542,0.5944271734597014,0.5211849720755962,0.4104980512893576,0.12139972554894846
2009,3,2009.17,9.437111666666668,7.585,4.435,3.58965,0.5885360597959626,0.7357770902990933,0.4000521897065432,0.11949541540702263
2009,4,2009.25,9.4155,7.4220000000000015,4.378,3.673,0.4623435739711432,0.5466549711108095,0.4138445032039933,0.1202061827775926
2009,5,2009.33,9.253,7.211,4.232,3.867,0.5639919019606221,0.4965483902300358,0.25911890791248715,0.12695184772330018
2009,6,2009.42,9.011000000000001,7.011,4.124,3.937,0.5268341710102336,0.4714587184304051,0.22021340942422196,0.13124860131658544
2009,7,2009.5,8.4085,7.107,4.178,3.998,0.4958689364419695,0.5349608716745179,0.1350461333921116,0.13485962828422746
2009,8,2009.58,8.2455,7.126,4.341,4.083,0.4442175615997301,0.7513708728652183,0.19053011841291653,0.13423247657836013
2009,9,2009.67,8.307,6.585,4.284,4.124,0.3555738734141753,0.6290344790303628,0.16204556815118396,0.13573851955226268
2009,10,2009.75,8.7095,6.316,,4.086,0.4745094736065972,0.5790721885615301,,0.13132344312817876
2009,11,2009.83,9.3515,5.567,,4.007,0.4645970589352562,0.7711489296577931,,0.14020489437519648
2009,12,2009.92,9.5685,6.78,,3.83,0.5204172809629692,0.5841745547488353,,0.14651380834583475
2010,1,2010.0,9.327,7.033,,3.736,0.4633815996109039,0.6623888789044997,,0.1248547883224348
2010,2,2010.08,9.507,6.892,,3.659,0.4424705819450148,0.7912411976125612,,0.11836763317072788
2010,3,2010.17,9.81434358974359,6.688,4.034,,0.4206576754894831,0.7471944616514231,0.20956398683323432,
2010,4,2010.25,9.903,7.575,,,0.4164969589482737,0.6709153212030562,,
2010,5,2010.33,9.8,7.4129999999999985,,3.959,0.4562278483389632,0.4925611443989061,,0.1350567957506767
2010,6,2010.42,9.3705,7.425,,4.013,0.4945210393437372,0.6600894471395524,,0.13202529816501074
2010,7,2010.5,9.0,7.544,4.354,4.138,0.5620646670980127,0.5915764092529722,0.14492969321653862,0.1355652223490966
2010,8,2010.58,8.6285,6.905,4.48,4.295,0.5872790418376004,1.0551233424775512,0.17772390074494765,0.13890216758927845
2010,9,2010.67,8.870000000000003,6.9620000000000015,4.495,4.322,0.5590769338436348,0.9896690561225808,0.16022435545509306,0.13497715326735854
2010,10,2010.75,9.279,6.783,4.682,4.32,0.4910298234902234,0.7546444645900213,0.24216018386547364,0.1380800020857474
2010,11,2010.83,9.731,6.854,4.609,4.242,0.6371249117415202,1.0637077797853318,0.27822506840045885,0.14066270676821202
2010,12,2010.92,10.261500000000002,7.935,4.604,4.1160125,0.5811656265648287,0.7291828784941402,0.2676052240817432,0.1431252794312041
2011,1,2011.0,10.007,7.851,,3.947,0.6671248927800252,0.5762301302112204,,0.13256278538549196
2011,2,2011.08,10.1485,8.107999999999999,4.86,3.908,0.5922378319824647,0.7278460073390249,0.16732976634179586,0.12453623678014362
2011,3,2011.17,10.3175,7.984,4.598,3.945,0.5341890481489208,0.58044550316239,0.2789653189286439,0.13038535194184964
2011,4,2011.25,10.422999999999998,,4.383,4.1110000000000015,0.5349794593234024,,0.22000251889548905,0.1425791403818946
2011,5,2011.33,10.43,7.542999999999998,4.479,4.178,0.3989239951118509,0.6158982466274441,0.26064853796029624,0.14887060873174396
2011,6,2011.42,9.810035294117649,7.552,4.503,4.275,0.4625693717478614,0.5443856055490078,0.21621768807653088,0.15605934536258956
2011,7,2011.5,9.2625,7.757999999999999,4.642,4.42,0.5962572817217833,0.664072106894545,0.17557039026943008,0.1616945476384408
2011,8,2011.58,9.2035,7.041,4.755,4.541,0.5883403239602822,0.7410941671329225,0.18676294140166028,0.1714479231674738
2011,9,2011.67,9.5445,7.042999999999998,4.896,4.563,0.6258349304680987,0.9177488571928378,0.1910145327346587,0.16993724543948568
2011,10,2011.75,9.665,7.0779999999999985,4.71,4.552,0.8612631060303234,0.6133840561346211,0.2041241869157107,0.15793015117120604
2011,11,2011.83,10.6695,6.796,4.853,4.478,0.7244375157486048,0.7344451301954695,0.3609503865369311,0.16681587866914827
2011,12,2011.92,10.6825,7.847,4.7780000000000005,4.31,0.9315533821323662,0.7570622353896409,0.4296728520725506,0.15183365161913215
2012,1,2012.0,10.4985,8.044,4.891,4.133,0.9104785344692592,0.461585039342308,0.4592032628874058,0.14250628884494887
2012,2,2012.08,10.337805555555557,8.356,5.275,4.084,0.808934022188647,0.4973628781650677,0.3738676905336966,0.15788556771738196
2012,3,2012.17,10.59925,8.344,5.072,4.112,0.6682862915931483,0.4478029326396155,0.5094886606433553,0.16615459828292445
2012,4,2012.25,10.477048611111114,8.347000000000001,,4.228,0.5197161805403703,0.6065371270855231,,0.15953588159458046
2012,5,2012.33,10.5695,8.027000000000001,4.725,4.363,0.4472828568009398,0.6356693192297076,0.2780112048551281,0.15362944034123147
2012,6,2012.42,9.92,7.901,4.762,4.4510000000000005,0.5803696714474318,0.5129205532899223,0.2028235054784331,0.1562172158606087
2012,7,2012.5,9.357999999999999,7.952000000000001,4.794,4.588,0.568022788010622,0.4814171246569445,0.18010428202749648,0.15535635944035248
2012,8,2012.58,9.248,7.756,4.964,4.678,0.5519923475927542,0.7343290055885304,0.20371486011344386,0.14750857895105626
2012,9,2012.67,9.913,7.303,4.891,4.746,0.6407016088410892,0.862935210933683,0.20451072501568224,0.14508065378898732
2012,10,2012.75,9.876,6.938,4.816,4.724,0.6528815224910566,0.8751505862321981,0.2045817246125372,0.1456973431543623
2012,11,2012.83,10.1835,7.931,4.683,4.613,0.5405860785481716,1.1078114465817908,0.2617556151687295,0.15324334732561806
2012,12,2012.92,10.693,7.907999999999999,4.75,4.433,0.6263616683791879,0.6919223205182501,0.3340338343641254,0.1570116241313362
2013,1,2013.0,10.716,8.474,4.799,4.259,0.6562208251476328,0.7283193883882537,0.4213261160802164,0.14003186342557894
2013,2,2013.08,10.841,8.372,4.9830000000000005,4.16,0.6036411557725666,0.5647191133405703,0.429630118851507,0.12752296006602107
2013,3,2013.17,10.7265,8.05,4.96,4.198,0.6024446585880648,0.5049104277988324,0.2873415674489161,0.13317536089292192
2013,4,2013.25,10.6053125,8.491,4.773,4.258,0.5476398613763579,0.6842627292892985,0.2402452561903356,0.13750327165329554
2013,5,2013.33,10.5345,8.193999999999999,4.6960000000000015,4.382,0.5404669813359647,0.6870245371255964,0.2610784619608443,0.15346380042785335
2013,6,2013.42,10.049,8.584,4.67,4.493,0.7385318168983921,0.6599949272028081,0.1722333000206406,0.14774826173853958
2013,7,2013.5,9.577,8.151,4.775,4.6,0.6584366416732592,0.4656820719195018,0.20532162337415905,0.1446488105723652
2013,8,2013.58,8.916,7.989,4.838,4.665,0.9469881986241644,0.7163487237261194,0.16127486313297554,0.14901742115940675
2013,9,2013.67,8.927,6.94,4.875,4.734,0.415854220219009,0.5602915502343401,0.1705883220651402,0.1432687321136053
2013,10,2013.75,10.0365,6.837999999999999,4.695,4.712,0.5181327867048079,0.8784264488040874,0.20007372441427687,0.14538799533166413
2013,11,2013.83,10.033,7.394,4.599,4.599,0.5243777020586974,0.679768897285423,0.20673887633253696,0.14374965386824415
2013,12,2013.92,10.285,8.354,4.617,4.382,0.6235587072353332,0.4780745293945705,0.3399233498310465,0.1505527749387569
2014,1,2014.0,10.1521,8.21,5.06,4.223,0.8090033497694609,0.5016247965202677,0.27835589963929275,0.1351965038377842
2014,2,2014.08,10.3305,7.694,4.852,4.13,0.6017222371360477,0.422901085423814,0.31614310642011473,0.12596955646504435
2014,3,2014.17,10.149541666666668,7.48,5.097,4.188,0.7637929108881181,0.4060824991254856,0.35445149909848034,0.13831842943931946
2014,4,2014.25,10.5765,8.388,4.478,4.289,0.5315613012657053,0.7275272699566387,0.20148334267665904,0.13413744488411875
2014,5,2014.33,10.4165,7.923999999999999,4.579,4.427,0.4410524926492197,0.7309917519823599,0.20097260692154045,0.14667779366338995
2014,6,2014.42,9.819,7.777,4.648,4.524,0.5741779202108349,0.4570541435869059,0.2275440366543584,0.15005612249501848
2014,7,2014.5,9.5065,,4.803,4.627,0.5199412521996019,,0.1962377121482005,0.14446243714530085
2014,8,2014.58,9.115,,4.805,4.673,0.6271005532201356,,0.15735476160891984,0.145635158591461
2014,9,2014.67,9.4615,,4.756,4.6930000000000005,0.5064781542026171,,0.14458201758393055,0.139783989693956
2014,10,2014.75,9.6825,6.8279999999999985,4.716,4.654,0.5544011554481556,0.8549645305275302,0.15170912720545196,0.13974502693062102
2014,11,2014.83,10.2215,7.636,4.667,4.541,0.6209556582105441,0.8981944379470628,0.21027846815201973,0.1405787692307768
2014,12,2014.92,10.2045,7.797999999999999,4.509,4.376,0.6876118372567549,0.751876714157953,0.26456018002420545,0.13947526580092975
2015,1,2015.0,10.398,8.002,4.879,4.21,0.8108736520549672,0.4838437876639112,0.3770031866030313,0.1353510741885708
2015,2,2015.08,10.14,8.03,4.867,4.1,0.5365466044100923,0.7662256788414232,0.2747387810272878,0.12406846658196433
2015,3,2015.17,10.1575,8.241,4.954,4.097,0.4438127228034929,0.4284950335469945,0.3601956028713288,0.12669817936008393
2015,4,2015.25,10.441,8.022,4.663,4.152,0.4122195117536772,0.4832232086480947,0.2869082707270043,0.12893884234380268
2015,5,2015.33,10.3455,7.776,4.48,4.306,0.3937947262186353,0.5059852980099718,0.17219112897010694,0.13209485460319792
2015,6,2015.42,9.9295,8.317,4.572,4.413,0.41073947234422215,0.514560715710362,0.148657485664732,0.15241704711599685
2015,7,2015.5,9.192,8.169,4.7010000000000005,4.57,0.4914248214807225,0.6417705211441548,0.14945008414597835,0.14258158322869052
2015,8,2015.58,8.913499999999997,7.477,4.774,4.671,0.4993740597032349,0.7301091102581586,0.1512791303459932,0.14352608812630546
2015,9,2015.67,9.066,6.808,4.767,4.69,0.5678130406968829,1.008443588212727,0.17057626911255855,0.1417504093962342
2015,10,2015.75,9.7575,6.658,4.677,4.671,0.5355876222265129,0.7576332657238329,0.17433112571758375,0.1391967599222051
2015,11,2015.83,9.776375,7.6720000000000015,4.553,4.553,0.5911164820796749,0.5493928426728546,0.16397918559731905,0.14528996286447318
2015,12,2015.92,10.2745,7.887,4.399,4.388,0.6622462073374297,0.4585506738622898,0.18705306488598364,0.14366970303637436
2016,1,2016.0,10.3225,7.85,4.38,4.225,0.6659857415367464,0.6385966464835217,0.23082721298841696,0.1308110508519827
2016,2,2016.08,10.5645,7.882999999999999,4.518,4.143,0.6141047719870039,0.4197065126494465,0.2262779188028739,0.12415255302554193
2016,3,2016.17,10.329,8.222000000000001,4.584,4.174,0.7406779035267895,0.67412776614538,0.31568088737432304,0.12601543860273628
2016,4,2016.25,10.680500000000002,7.473,4.685,4.2410000000000005,0.4919720280036357,0.5169088483765393,0.23886377224058064,0.13857579534117784
2016,5,2016.33,10.5715,7.978,4.728,4.332,0.5756992082031119,0.8098764229289306,0.2675832248780928,0.14129632682331128
2016,6,2016.42,10.015,,4.664,4.5539999999999985,0.5287454500314873,,0.1534267675962705,0.15974171515242971
2016,7,2016.5,9.4025,8.379,4.8260000000000005,4.578,0.503476700205928,0.5430956862550466,0.21311348874775615,0.14453963719395452
2016,8,2016.58,8.955,7.75,4.916,4.66,0.5419337191585333,0.5779179029066326,0.17093451849594335,0.1461681009796597
2016,9,2016.67,8.872,7.269,4.9110000000000005,4.746,0.4322632140862324,0.7457266108981495,0.18129681601186493,0.14508065378898732
2016,10,2016.75,9.3645,6.681,4.8439999999999985,4.723,0.4257859385010384,0.8882117667412653,0.21964466431179244,0.1429797299268676
2016,11,2016.83,9.852,6.976,4.747,4.601,0.4256686017748549,1.0034719813817623,0.2283526774906745,0.14092407673367954
2016,12,2016.92,10.0695,8.066,4.928,4.442,0.4755790941662701,0.8654268296658245,0.3765800708005669,0.14651679053050545
2017,1,2017.0,10.275,8.289,4.938,4.255,0.5692608892458711,0.5177672923235302,0.4226014766923561,0.13284140951149231
2017,2,2017.08,10.2455,7.883999999999999,5.35,4.174,0.6341425768024175,0.6304998773270618,0.3912579160860518,0.12399955954050805
2017,3,2017.17,10.392000000000001,8.427999999999999,4.743,4.202,0.5916729513501188,0.5436982975549582,0.35607549481361395,0.126401727887557
2017,4,2017.25,10.5085,8.206,4.7330000000000005,4.3039999999999985,0.4324837774947056,1.0410452525441147,0.32014902946028123,0.14163458821855626
2017,5,2017.33,10.488,8.241,4.717,4.438,0.5749121011376956,0.5723084778110841,0.27614880187384483,0.14148824326621628
2017,6,2017.42,10.136000000000001,8.016,4.635,4.538,0.5163349315696547,0.5551109303746775,0.19521608501606624,0.13929009443086754
2017,7,2017.5,9.7745,8.215,4.784,4.667,0.5740123306626871,0.5857574118771353,0.16912830726238584,0.145911048822082
2017,8,2017.58,9.1365,8.29,4.873,4.775,0.5598143994133145,0.2418597802115928,0.1791894852550227,0.14507918191456692
2017,9,2017.67,9.1275,7.0360000000000005,4.884,4.831,0.4482649254851979,0.7516605560963273,0.15682545185472924,0.14347389048060274
2017,10,2017.75,9.7675,7.0779999999999985,4.913,4.82,0.5629832339353011,0.7048517576910479,0.2200821673183904,0.14349680754637018
2017,11,2017.83,10.182,7.2639999999999985,4.839,4.672,0.5588964708510513,0.6207716102457006,0.19911372884871603,0.15733457312415475
2017,12,2017.92,10.366499999999998,8.082,,4.499,0.5930564287031125,0.8819569502383662,,0.1544035415242798
2018,1,2018.0,10.482,7.952000000000001,,4.324,0.5761120697726789,0.4241302251820306,,0.13295707274996693
2018,2,2018.08,10.6545,8.9,,4.255,0.5940796232472629,0.5039444020921355,,0.12780391262007593
2018,3,2018.17,10.8245,7.809,4.8580000000000005,4.331,0.5099513329238488,0.6872373081479496,0.2772161510795502,0.13742548093290416
2018,4,2018.25,11.062,8.949,4.879,4.475,0.530831474446043,0.6916809077162966,0.21026507724498614,0.14287819296519674
2018,5,2018.33,10.778,8.908999999999997,4.787,4.628,0.513187617200727,0.6219963201357706,0.1881069324707625,0.15002918280174696
2018,6,2018.42,10.39,8.377,4.833,4.747,0.5353053595883381,0.455111276882874,0.1856101496372437,0.1439755024896944
2018,7,2018.5,9.6725,8.578,5.046,4.852,0.5045797483651617,0.4881510181082899,0.15992965055873787,0.15369275759436424
2018,8,2018.58,9.176,8.039,5.15,5.001,0.5701073527628283,0.5209163074045964,0.20311512228290635,0.15137355513840586
2018,9,2018.67,9.594,7.417999999999998,5.035,5.05,0.5440420345714475,0.7038064023534881,0.15830447930807265,0.14965496349937746
2018,10,2018.75,9.971999999999998,7.26,5.078,5.016,0.6159409785589525,0.5635070468272779,0.1968022495810452,0.14937349825668542
2018,11,2018.83,10.4585,,4.972,4.891,0.5654995826188469,,0.23774557044908326,0.15422268525233246
2018,12,2018.92,10.697000000000001,,4.846,4.665,0.5916730350025764,,0.2954982069519881,0.15396815193084576
2019,1,2019.0,10.82,8.932,4.852,4.492,0.6883238012563564,0.4914557390343102,0.2973507419478889,0.1423776794843911
2019,2,2019.08,11.238,8.5,5.008,4.417,0.6994177665848644,0.8428048943854086,0.3755644686273716,0.1324388316482745
2019,3,2019.17,11.0895,8.318999999999999,5.046,4.452,0.6183999414870687,0.4924674500691797,0.2867917243015217,0.13666710852637515
2019,4,2019.25,11.1075,9.847,5.038,4.517,0.5836696176710332,0.7894492899313801,0.17725783347023058,0.13914564867202994
2019,5,2019.33,10.985999999999999,,4.8610000000000015,4.647,0.4941702762682514,,0.1466116681306096,0.14250928692951909
2019,6,2019.42,10.633,,4.872,4.7639999999999985,0.472372080377704,,0.16703628950668173,0.1492431750099146
2019,7,2019.5,10.165,,4.975,4.881,0.5331230555969231,,0.19058774101447346,0.15055539111449978
2019,8,2019.58,9.8595,,5.154,5.0,0.5154231987759282,,0.18227597074721616,0.15171354586852154
2019,9,2019.67,9.933,7.546,5.127999999999999,5.081,0.42603162820659213,0.9784209974892404,0.1619905442060122,0.15048708240124795
2019,10,2019.75,10.2785,7.7429999999999986,5.075,5.082,0.4214868531801318,0.8379491977004097,0.1745906733620098,0.15082255797379912
2019,11,2019.83,10.931,7.98,4.995,4.975,0.5599793762431257,0.5776376037759315,0.2454429829532717,0.155472463880264
2019,12,2019.92,11.1705,8.408999999999999,5.134,4.745,0.6092555728638105,0.7362346359024683,0.27772270510248165,0.15906240436067853
2020,1,2020.0,10.8405,8.866,4.765,4.577,0.5980382713041115,0.5608160130108982,0.3006943683027668,0.14362599450642632
2020,2,2020.08,11.148,8.648,5.4289999999999985,4.477,0.5367082637494601,0.8115111414989692,0.3610650029632338,0.13579181124780684
2020,3,2020.17,11.124,8.937000000000003,5.377999999999999,4.534,0.6124391254077748,0.5554644850461279,0.3061970513773116,0.14081503022561193
2020,4,2020.25,10.858999999999998,8.673,5.126,4.654,0.5037588864590281,0.9732331126600452,0.3204553442060844,0.14874364709741386
2020,5,2020.33,10.7885,8.748,5.164,4.78,0.44335720492001707,0.4983439899115469,0.2330892154842004,0.15097669229387695
2020,6,2020.42,10.286,8.549,5.0310000000000015,4.912,0.4627073267747552,0.4886158350803215,0.19653063024790815,0.1614817238530726
2020,7,2020.5,9.6025,8.384,5.191,5.063,0.5094308048108692,0.852443298682933,0.2161247777336972,0.15814283893860004
2020,8,2020.58,9.3295,7.951,5.3279999999999985,5.1160000000000005,0.5165245375058284,0.9216885597701862,0.2414455265689551,0.15663709378509294
2020,9,2020.67,9.781,7.444,5.292999999999998,5.147,0.5557744500295421,1.2753943477499972,0.1908934879946406,0.15256535367231971
2020,10,2020.75,10.265,7.452000000000001,5.14,5.109,0.5982030321964275,0.6897901923287689,0.17221766083651235,0.15606812565812406
2020,11,2020.83,10.5935,7.577000000000001,5.233,4.967,0.5919160547973759,0.6880199613223151,0.3642335541714409,0.15795074174045526
2020,12,2020.92,10.7215,8.147,5.407,4.762,0.4946569873393986,0.5951335554488252,0.32852755974310593,0.1639188042128175
2021,1,2021.0,10.6405,8.538,5.267,4.574,0.5656478709023928,0.646506738840795,0.3940634246721713,0.14268354696404206
2021,2,2021.08,10.844000000000001,8.346,5.524,4.479,0.4881540528159528,0.5872282448859557,0.32479441408103066,0.1362154922937916
2021,3,2021.17,10.982000000000001,8.612,5.33,4.539,0.4964407141016538,0.5839017061548629,0.35716647888064745,0.14266376134127404
2021,4,2021.25,11.210999999999999,8.533999999999999,5.122999999999998,4.658,0.4746229545228928,0.6399731697637331,0.33117242697114746,0.1517573512267528
2021,5,2021.33,10.996,8.914,5.194,4.796,0.5200579983077271,0.6440794128638486,0.2576775024185076,0.15275079413161818
2021,6,2021.42,10.435,8.87,5.075,4.94,0.6132186129668603,0.6602181593655236,0.1475733825084998,0.15545970173649507
2021,7,2021.5,9.9295,8.624,5.199,5.044,0.5972126205478331,0.450317314268772,0.1780337605602937,0.15853215820343833
2021,8,2021.58,9.577000000000002,8.402999999999999,5.3870000000000005,5.1770000000000005,0.5321285663239289,0.8939777523256157,0.20456461350771302,0.15822290881525344
2021,9,2021.67,10.008,8.131,5.345,5.231,0.5231553682180466,0.7623023220177412,0.174035144269771,0.15422528716666406
2021,10,2021.75,10.3525,8.076,5.181,5.204,0.5669437851676743,0.7437277493453098,0.1700453976373368,0.15409537406372714
2021,11,2021.83,10.904000000000002,8.285,5.197,5.089,0.6547028501937653,0.7180718959609825,0.3037013092977375,0.1563299801574861
2021,12,2021.92,11.2575,9.288,5.419,4.895,0.6766003650473815,0.6915221793598235,0.4151489717314015,0.16871207876438485
2022,1,2022.0,10.9755,8.969,5.25,4.6789999999999985,0.7389430850767941,0.562116945399834,0.4255817224693748,0.1479838569737929
2022,2,2022.08,11.1355,8.826,5.501,4.655,0.6591126620276765,0.4942436899002758,0.3709902403503898,0.14232735310192485
2022,3,2022.17,11.3565,9.304,5.448,4.697,0.5613227023387616,0.6677091329163022,0.321134369149364,0.14889067462121325
2022,4,2022.25,11.468,9.453,5.226,4.822,0.4109114961713288,0.7574582611373119,0.33424371359569355,0.1543362212319584
2022,5,2022.33,11.276,8.93,5.22,4.9689999999999985,0.4773356423757186,0.4517093471204686,0.3083991206472548,0.15800075894007595
2022,6,2022.42,10.745,8.933,5.218,5.093,0.5235871026686963,0.5438593112123392,0.1762424925656693,0.16111005937172265
2022,7,2022.5,10.24,8.96,5.314,5.209,0.5541804379658308,0.4970182487434439,0.2214169394672413,0.16448035894428245
2022,8,2022.58,9.799,8.766,5.472,5.341,0.5708410581687691,0.8689058828673218,0.2409080728164999,0.1652550746647134
2022,9,2022.67,10.158,7.654,5.4460000000000015,5.385,0.5491348293191389,0.889582550588668,0.23058611484614594,0.16365069034073762
2022,10,2022.75,10.44,7.795,5.43,5.317,0.4608105038559777,0.8046094659901784,0.27216276724783645,0.16263709193280604
2022,11,2022.83,10.8295,8.408,5.341,5.18,0.5036511318220281,0.6787599469262753,0.33300786732814586,0.16800951692091728
2022,12,2022.92,11.0925,8.836,5.263,4.952,0.529722009805379,1.1220179500770209,0.2620753463329964,0.16296354510429625
2023,1,2023.0,11.177999999999999,8.577,5.631,4.7780000000000005,0.5006839284660134,0.5455481409902888,0.3689235665468391,0.1527702844409213
2023,2,2023.08,11.404000000000002,,5.52,4.718,0.5612681435925614,,0.3116589175621324,0.14435256792229226
2023,3,2023.17,11.478,,5.641,4.772,0.5122279604396465,,0.2988548768322846,0.15262107507208827
2023,4,2023.25,11.347,,5.221,4.9,0.597842501176656,,0.28755229214325523,0.1572218572590974
2023,5,2023.33,11.005999999999998,,5.102,4.995,0.4390208312923659,,0.21002242374794172,0.16101322268993934
2023,6,2023.42,10.802999999999999,8.191,5.247999999999998,5.098,0.4812115774886968,0.48283602246564,0.22388860096253224,0.16261602837654104
2023,7,2023.5,10.1905,8.715,5.2639999999999985,5.2189999999999985,0.4372104457334134,0.7939927280328202,0.1953582827705035,0.1709670029732053
2023,8,2023.58,9.754,7.9689999999999985,5.448,5.297999999999999,0.4987138898645594,1.3113983701322949,0.1811609313537552,0.17390352409586182
2023,9,2023.67,10.314,7.763,5.348,5.363,0.5203736779306194,1.1578831883033625,0.192108672227362,0.1650106335348119
2023,10,2023.75,10.6745,,5.251,5.341,0.5767820925070489,,0.1748603823490044,0.1660880480421153
2023,11,2023.83,11.082,,5.152,5.2189999999999985,0.6382446632395449,,0.2205994968828352,0.1762660378678774
2023,12,2023.92,11.398,9.123,5.2360000000000015,5.025,0.7811895612698367,0.8909523738932177,0.2981326182876339,0.16733591074542248
2024,1,2024.0,11.4505,8.71,5.354,4.793,0.6581559904739984,0.9011210611699184,0.2660015148374911,0.15913807978846545
2024,2,2024.08,11.509,8.582,5.521,4.674,0.5601137554947566,0.5908392351171002,0.4217867484177757,0.14482069094656327
2024,3,2024.17,11.9,9.438,5.454,4.71,0.4899621785403441,0.6472531762630138,0.33534952107888866,0.14787387762549542
2024,4,2024.25,12.1445,9.09,5.019,4.833,0.5074833072427211,0.5699036499655008,0.19421993379063848,0.1575313544928755
2024,5,2024.33,12.044,8.817,5.562,4.985,0.4742540174048503,0.5548311015366388,0.3853640104921061,0.15487702518127086
2024,6,2024.42,,,,,,,,
2024,7,2024.5,,,,,,,,
2024,8,2024.58,,,,,,,,
2024,9,2024.67,,,,,,,,
2024,10,2024.75,,,,,,,,
2024,11,2024.83,,,,,,,,
2024,12,2024.92,,,,,,,,
