# Semihemispheric mole fractions for HFC-143a 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2024-05-29 15:39:19.657972+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
2011,6,2011.42,12.9775,12.443,11.279000000000002,11.157,0.2542048811029452,0.2958394679386948,0.26100481358061195,0.22421710949490453
2011,7,2011.5,13.0185,12.595999999999998,11.383,11.308,0.27675177583452376,0.3063004596078824,0.25671222133013066,0.2257029967102785
2011,8,2011.58,13.1385,12.595999999999998,11.537,11.439,0.2736509539862094,0.3757179414880264,0.2405122033499548,0.2480828667849717
2011,9,2011.67,13.381999999999998,12.699000000000002,11.742,11.498,0.2808134875838409,0.4515576238114578,0.2378662440301272,0.23697371180998114
2011,10,2011.75,13.561,12.835,11.775,11.597,0.3166117042881548,0.3518674601412441,0.23102517753753596,0.2376889014031787
2011,11,2011.83,13.8395,12.709,11.983,11.691,0.2945174387503438,0.3809166062306158,0.26670958115570204,0.23660090596244554
2011,12,2011.92,13.8925,12.986,12.063,11.71,0.3351491066511479,0.3143424953152214,0.2751667177553456,0.2357054013488024
2012,1,2012.0,13.860999999999999,13.148,12.184,11.845,0.3432821917056724,0.27998719857164894,0.2835762213162451,0.2375347780983871
2012,2,2012.08,13.934,13.349,12.419,11.932,0.3120577958023161,0.311309824487198,0.2970093306316318,0.2487266509323036
2012,3,2012.17,14.041,13.531,12.522,12.019,0.3070443789621461,0.2931649661577079,0.37755123065486096,0.25047403913829075
2012,4,2012.25,14.227,13.564,,12.207,0.28635895266299954,0.3237979704012982,,0.25233351668030546
2012,5,2012.33,14.422,13.607,12.515,12.352,0.2829052657145144,0.3264601196781163,0.27132492975443673,0.2390872243847421
2012,6,2012.42,14.377,13.719,12.656,12.443,0.2886759699390478,0.2842963843108983,0.2891495512291174,0.24408193458396304
2012,7,2012.5,14.412,14.026,12.804,12.621,0.292605773702434,0.33847951495031425,0.2929886051640917,0.2554811240820934
2012,8,2012.58,14.5995,14.175,13.035,12.661,0.2919825940326965,0.41846429077789904,0.32301599187385444,0.2329182812538552
2012,9,2012.67,14.7825,14.164,13.061,12.834,0.2941988237171633,0.4167055248445837,0.3384731179019244,0.24049682143637574
2012,10,2012.75,14.9455,14.069,13.183,12.959,0.32683662570244865,0.4100393678444181,0.2855516290975241,0.2352115837969083
2012,11,2012.83,15.084000000000001,14.417,13.294,13.08,0.31281702478605605,0.3805208697039493,0.2888924734239368,0.2567085358923618
2012,12,2012.92,15.2795,14.498,13.505,13.091,0.317201173528823,0.2923162210500813,0.3386433567283581,0.2568611453728454
2013,1,2013.0,15.377,14.692,13.703,13.138,0.3268181330958397,0.2814524590832349,0.3950911083538201,0.26361386103351997
2013,2,2013.08,15.4825,14.685,13.800999999999998,13.26,0.3272318753599082,0.31291292959264244,0.3279493930048507,0.2692917824591014
2013,3,2013.17,15.6295,14.503,13.819,13.414,0.31796473990925866,0.2757412749304137,0.28322103767596435,0.26405191073158324
2013,4,2013.25,15.673,14.713,13.861,13.511,0.3070285612451226,0.30043901620836466,0.2916636129897763,0.28341392642608443
2013,5,2013.33,15.7405,14.871,13.905,13.720999999999998,0.29843352590327804,0.32231688291532296,0.2593844098172633,0.296203266714346
2013,6,2013.42,15.789,15.094,13.98,13.749,0.3180819687474441,0.2861946900293575,0.25062451775514705,0.29399622280269183
2013,7,2013.5,15.8635,15.413,14.074000000000002,13.923,0.3275986639625725,0.3449128366852269,0.2651614467470714,0.3039352614789044
2013,8,2013.58,15.841,15.542,14.243,13.932,0.32080161276441554,0.37237482762533775,0.2586377101086576,0.29258314183151435
2013,9,2013.67,16.105999999999998,15.305,14.377,14.048,0.29117611681077143,0.3409012519135857,0.25743652736208594,0.2851026679356053
2013,10,2013.75,16.563499999999998,15.296,14.44,14.128,0.3156828474197837,0.4170391869548952,0.2763472952644914,0.2755906466917918
2013,11,2013.83,16.6315,15.517,14.566,14.231,0.3164055138426992,0.3324088099468033,0.2817300745767125,0.27440925737345306
2013,12,2013.92,16.710499999999996,15.880999999999998,14.734000000000002,14.34,0.3420958353890945,0.29295755209970264,0.32520602442298024,0.288460208867705
2014,1,2014.0,16.761499999999998,16.026,15.115,14.463,0.376860797831988,0.32678233740672097,0.2733918671179704,0.2851049121994393
2014,2,2014.08,16.945500000000006,16.029,15.129,14.566,0.35732734208364536,0.2868272597962928,0.2943643796593773,0.26390118400833296
2014,3,2014.17,16.984,16.099,15.387,14.719,0.37124717601080826,0.33799727265504675,0.28992731349469303,0.28234496565770395
2014,4,2014.25,17.125,16.352,15.128,14.86,0.3274626946787221,0.32433987862117725,0.2650040575991243,0.27612883967452584
2014,5,2014.33,17.253,16.392,15.228,15.007,0.3172374047149075,0.3183974544873121,0.27117631283723875,0.2884743244038367
2014,6,2014.42,17.3645,16.625999999999998,15.32,15.121,0.3328973797629872,0.32701743109657017,0.2837934608126128,0.27266921995753385
2014,7,2014.5,17.3555,,15.498,15.294,0.3268204289408214,,0.29545758424687635,0.2714424933590908
2014,8,2014.58,17.375999999999998,,15.586,15.374,0.3228799058721369,,0.27815803882145845,0.2749272198982851
2014,9,2014.67,17.662999999999997,,15.707,15.524,0.3317517628592951,,0.2792539281554514,0.2680518108799118
2014,10,2014.75,17.8625,16.977,15.85,15.655,0.32824801557140065,0.44362539886738894,0.28035036227014226,0.27224761625448624
2014,11,2014.83,18.049,17.232,16.032,15.737,0.3590127472280755,0.3832641537947425,0.30915216768445924,0.2691924502289208
2014,12,2014.92,18.090999999999998,17.336,16.06,15.847,0.3738022812962088,0.3530866323382973,0.31646279417966344,0.2696765416202344
2015,1,2015.0,18.236,17.52,16.485,15.922,0.3851979351398448,0.3177911993746837,0.3364362644041959,0.2743339577394676
2015,2,2015.08,18.261,17.602,16.576,16.035,0.35252603725434234,0.4291938111028629,0.30589775745500325,0.28848960727598144
2015,3,2015.17,18.408500000000004,17.85,16.692999999999998,16.132,0.3463818549954119,0.3356575272878593,0.33347888057604186,0.2887814531509945
2015,4,2015.25,18.544,18.028,16.682000000000002,16.26,0.3416508635668875,0.3421178765338053,0.31638617859982443,0.2873821916890468
2015,5,2015.33,18.663,18.023,16.652,16.475,0.3317815330307731,0.34606873164192403,0.2937821617525475,0.2899941834007193
2015,6,2015.42,18.7545,18.432,16.782,16.584,0.33682018693297244,0.3645474459984599,0.29242310341182004,0.2938122878574005
2015,7,2015.5,18.745,18.612,16.904,16.743,0.3459578739619175,0.3354611476818143,0.28988814231699783,0.2966198094198194
2015,8,2015.58,18.863,18.605,17.053,16.873,0.3662226458866928,0.4362777272635517,0.2948145336482753,0.3000884296674066
2015,9,2015.67,19.1355,18.481,17.212,17.082,0.38058548819951415,0.5182154658366055,0.2973194645562245,0.2964879653695914
2015,10,2015.75,19.397,18.542,17.303,17.159000000000002,0.36525104045060575,0.4762626578359887,0.3128801120241585,0.2973884938128071
2015,11,2015.83,19.6005,19.097,17.482,17.233,0.3665366914349265,0.3820266026080513,0.3066286568620096,0.29916683419164297
2015,12,2015.92,19.781,19.099,17.637,17.309,0.39670946217887215,0.37006097176310015,0.3753080216438892,0.30130134948627435
2016,1,2016.0,19.8215,19.066,17.762999999999995,17.429000000000002,0.4001188067281548,0.3804763316173557,0.3492870667663634,0.3031788146659493
2016,2,2016.08,20.0075,19.152,17.925,17.543,0.409915467278392,0.3448261243931498,0.3289550978572152,0.3086029846586873
2016,3,2016.17,19.986,19.325,18.183,17.726,0.3989333821090935,0.3856971530958584,0.3911683785535968,0.3084606383981593
2016,4,2016.25,20.2185,19.589,18.324,17.885,0.3721793422901955,0.4080088218926768,0.35136036161752804,0.3283618210240801
2016,5,2016.33,20.387500000000006,,18.4,18.000999999999994,0.3764594998656065,,0.3514284564459742,0.3218614628566924
2016,6,2016.42,20.3805,,18.415,18.194000000000006,0.3828473082353623,,0.31956893349674964,0.3218332493714719
2016,7,2016.5,20.476,,18.615,18.281,0.3849487957066498,,0.3388046439413869,0.3242615890484872
2016,8,2016.58,20.599,20.372,18.844,18.413,0.38344105619019203,0.3518589988106031,0.331511655113361,0.32890614225071874
2016,9,2016.67,20.75,20.198,19.004,18.56,0.3768645520939851,0.4676012118130149,0.3375627887608467,0.3300180867770735
2016,10,2016.75,21.0535,20.109,19.142,18.656,0.3766231870153012,0.5328970300182297,0.3492245705115836,0.324283232647018
2016,11,2016.83,21.2495,20.258,19.292,18.778,0.38155255913250335,0.5621670054787989,0.3603988750315406,0.3199983852599884
2016,12,2016.92,21.443,20.752,19.499,18.863,0.3903923184314082,0.4939425457115432,0.3891958954334565,0.3294450278274814
2017,1,2017.0,21.58,20.855,19.64,18.96,0.4138923107524468,0.3778173785789241,0.3956562695067525,0.3269462732621371
2017,2,2017.08,21.6365,20.807,20.135,19.024,0.4285085839339307,0.4121280535710351,0.3827206706675903,0.3282479227900765
2017,3,2017.17,21.7925,21.158,19.907,19.243,0.4252341467521894,0.4270734099063064,0.3769808810672632,0.3319959074902129
2017,4,2017.25,22.0255,21.22,19.953,19.436,0.4051118876687804,0.4643447177474941,0.3801167865278381,0.3507258781954933
2017,5,2017.33,22.1035,21.415,20.054,19.618,0.4301113145571301,0.38584900642122943,0.3653954759996353,0.3511064622148103
2017,6,2017.42,22.2105,21.56,20.083,19.774,0.4189410972506308,0.4141194846901073,0.3497852848966777,0.3452850495474717
2017,7,2017.5,22.336,21.954,20.299,19.954,0.4086281071292087,0.42802166076146203,0.3561199930111338,0.3465020001111105
2017,8,2017.58,22.372,22.346,20.453,20.137,0.4098132050629896,0.4047657676743428,0.3602291467250395,0.3444967922350657
2017,9,2017.67,22.571,21.911,20.671,20.293,0.4110641965219666,0.4908452154113861,0.3574615617269219,0.3500259167408179
2017,10,2017.75,22.7785,22.026,20.893,20.499,0.4290788411790571,0.4949511471256532,0.3866094612011585,0.3566102922270333
2017,11,2017.83,22.9705,22.11,21.047,20.64,0.4392437178555461,0.4260164130934394,0.36309265057316975,0.3634695497562347
2017,12,2017.92,23.078000000000003,22.417,,20.685,0.4608025492214642,0.4800495643996045,,0.3579823969223208
2018,1,2018.0,23.16,22.44,,20.705,0.4507238396180082,0.3944470402981876,,0.3571116982909549
2018,2,2018.08,23.3105,22.739,,20.842,0.4466139769874679,0.40788498678211976,,0.3607539264498725
2018,3,2018.17,23.55,22.543000000000006,21.649,21.002,0.4490161808053246,0.4271461923513424,0.39559817046120177,0.3690719714215643
2018,4,2018.25,23.6015,22.929,21.718000000000004,21.213,0.4587568919510229,0.42380827494546397,0.38154104944160333,0.37200289005631393
2018,5,2018.33,23.718000000000004,23.011,21.685,21.328000000000007,0.4187522828701953,0.3981934723752387,0.37835384100898206,0.3669578391913709
2018,6,2018.42,23.698,23.197,21.776,21.469,0.4114344349820516,0.4212765662249088,0.3694527905105062,0.3697579138872487
2018,7,2018.5,23.736,23.529,21.99,21.625,0.4208337233825256,0.4317897268489027,0.3755772054118833,0.3784060783817433
2018,8,2018.58,23.7105,23.545,22.132,21.831,0.4444959294983055,0.4519816617477418,0.3863042475614267,0.38467820932858937
2018,9,2018.67,23.977000000000004,23.561,22.215,21.978,0.42788383940066027,0.4733197822743626,0.3799435086381264,0.38557307189299417
2018,10,2018.75,24.258000000000003,23.627,22.414,22.106,0.4403157004343588,0.4456854427398879,0.42140119667722825,0.3878992562521872
2018,11,2018.83,24.463,,22.608,22.257,0.4360617455822627,,0.4070895147556616,0.3889081959026449
2018,12,2018.92,24.6565,,22.734,22.376,0.4334313436290257,,0.4213932395293024,0.3882159110804193
2019,1,2019.0,24.725,24.331,23.007,22.426,0.44430777779175773,0.4516861033751758,0.4201284658771052,0.3877853282951793
2019,2,2019.08,24.933000000000003,24.152,23.076,22.515,0.456779689380176,0.4566592012255967,0.4329083142144535,0.3883032223742806
2019,3,2019.17,25.0225,24.17,23.167,22.628,0.4504027853783351,0.4203979400817754,0.4053939655202701,0.3980492218859371
2019,4,2019.25,25.108,24.677,23.251,22.749,0.4470498579845429,0.4841815941051973,0.3896213553210988,0.400617028497604
2019,5,2019.33,25.2505,,23.298,22.989,0.4448811807725323,,0.3939193190096165,0.40790014028221416
2019,6,2019.42,25.325000000000006,,23.335,23.064,0.4456838216788333,,0.39366251505096345,0.4303764272540958
2019,7,2019.5,25.381999999999998,,23.475,23.306,0.4503178908382389,,0.41719939945576384,0.4180597246817732
2019,8,2019.58,25.55,,23.729,23.434,0.4564542481180343,,0.40979942204967773,0.4192263456904874
2019,9,2019.67,25.783,24.953000000000007,23.844,23.643,0.4579432289926886,0.5803430570793882,0.4059359770653496,0.4096467038684066
2019,10,2019.75,26.015,25.138,23.999,23.788,0.4493800354446668,0.511312976296319,0.4297579926798919,0.4147454882262133
2019,11,2019.83,26.2245,25.267,24.139,23.887,0.4623872489246027,0.468621591404248,0.4249020029868653,0.4058962827622963
2019,12,2019.92,26.384,25.578000000000007,24.373,23.956,0.4606166333253718,0.482083218302608,0.43778675387710175,0.4062973481035779
2020,1,2020.0,26.324,25.767,24.266,24.027,0.4598450257597663,0.4495255267281825,0.4507331264961562,0.4111569462750812
2020,2,2020.08,26.509,25.8,24.847,24.05,0.4680167708557569,0.4595100542969653,0.4681409089155209,0.4157476164994816
2020,3,2020.17,26.6145,25.981,24.88,24.219,0.4821247565626168,0.4619048768764517,0.45320047484529397,0.4169555724321838
2020,4,2020.25,26.725,26.04,24.806,24.405,0.4753463751899766,0.5001436949517608,0.4520947593160088,0.42971292254975296
2020,5,2020.33,26.9075,26.298,24.908,24.545,0.4664350873262672,0.4887831450541232,0.431966670385575,0.4318783683587892
2020,6,2020.42,26.9945,26.55,24.841,24.738000000000003,0.469354237208489,0.5332220040705372,0.4312247038983852,0.4398914222043889
2020,7,2020.5,26.958000000000002,26.657,25.061,24.919,0.4742504794399263,0.5268393165285312,0.440214295022606,0.43402352900764496
2020,8,2020.58,27.107,26.748,25.335,25.075,0.4802826537469888,0.5969813740511508,0.4497810475734277,0.44043128738345777
2020,9,2020.67,27.364,26.618,25.52,25.162,0.4822736961892074,0.6595134606730936,0.4446991864170655,0.4330099536142328
2020,10,2020.75,27.634,26.839,25.566,25.324,0.490572556836397,0.5171067254370707,0.4480503787756461,0.4429495227630345
2020,11,2020.83,27.796,26.894,25.885,25.391,0.488780263468156,0.5049712368056225,0.4943860288339974,0.4392543219505643
2020,12,2020.92,27.884,27.09,26.086,25.443,0.492600372915003,0.4768139996109594,0.4729445163663493,0.4391822130850133
2021,1,2021.0,27.906999999999996,27.316,26.139,25.533,0.4938529403478834,0.49029798061587,0.4859939126596649,0.4388827357395709
2021,2,2021.08,28.051,27.342,26.416,25.656,0.5022422265423827,0.4849886663098428,0.4674809370402178,0.4474686681500728
2021,3,2021.17,28.1925,27.587,26.43,25.821,0.491761317677654,0.4831540534966565,0.4676963213721058,0.4579733836832114
2021,4,2021.25,28.408500000000004,27.698,26.431,26.021,0.4984452547372305,0.4872633151479803,0.4706614924043075,0.456129824789226
2021,5,2021.33,28.5255,27.943,26.553,26.187,0.49941961806236895,0.4860986140077444,0.4621277718339918,0.4604116411541415
2021,6,2021.42,28.652500000000003,28.12,26.511,26.394,0.5193581877077347,0.4980345775144534,0.4410014934127208,0.4583777056107768
2021,7,2021.5,28.7455,28.376,26.602,26.505,0.5232611216692508,0.4970955497849483,0.4527506802744751,0.4607436549278242
2021,8,2021.58,28.8095,28.45,26.888,26.667,0.5242185038422075,0.6001964933461374,0.4699490367093011,0.457416484213512
2021,9,2021.67,29.143,28.568,27.014,26.787,0.5124010721497859,0.5576697610450113,0.4608309064732963,0.4601469137245735
2021,10,2021.75,29.3625,28.706,27.065,26.935,0.5231905308791076,0.5574758965201994,0.4594464035730936,0.4588156522572546
2021,11,2021.83,29.544,28.845,27.297,27.054,0.5276711576123903,0.5286031245710244,0.5034735448861737,0.4595061750194441
2021,12,2021.92,29.718000000000004,29.177,27.765,27.126,0.5225135695931734,0.5220820795816018,0.5218967570374912,0.4652482791381393
2022,1,2022.0,29.718000000000004,29.175,27.668000000000006,27.311,0.5409735949277007,0.5139396123634079,0.5012597495151592,0.4695665541669786
2022,2,2022.08,29.8215,29.252,27.949,27.358,0.5330505388774713,0.5078609504224557,0.5175830002253262,0.4795959545794772
2022,3,2022.17,29.9885,29.458,28.019,27.552,0.5240166347598734,0.5286921668125981,0.4918920331559051,0.4780924948835738
2022,4,2022.25,30.211,29.735,27.967,27.729,0.5156624921809323,0.5444367215354324,0.4994218442161396,0.488790679444944
2022,5,2022.33,30.2495,29.714,28.07,27.932,0.5144101283320173,0.5258093370804671,0.5017584618369679,0.4799630515820984
2022,6,2022.42,30.295,29.871,28.247,28.047,0.5191026079266507,0.533421330199918,0.4812757751022277,0.4886820678112202
2022,7,2022.5,30.465999999999998,30.158,28.342,28.218000000000004,0.5410140762688158,0.5158572733314905,0.4969043926642226,0.4856177163253006
2022,8,2022.58,30.5935,30.296,28.553,28.419,0.5543074241362482,0.5814576626513748,0.5182801312999082,0.4879599066339877
2022,9,2022.67,30.868500000000004,30.071,28.708,28.575,0.5582379005093282,0.6195378579330322,0.5092579278950894,0.4944708916167361
2022,10,2022.75,31.101,30.269,28.943,28.714,0.5505816076861358,0.5836461387538258,0.5418478347656748,0.49518121527477205
2022,11,2022.83,31.201,30.596,29.074,28.832,0.5485857076813522,0.5522982595989236,0.5480485725198088,0.4973350279077475
2022,12,2022.92,31.3595,30.766,29.101,28.905,0.5493413018407249,0.6126551675461489,0.495422918043009,0.5024227398876866
2023,1,2023.0,31.471,30.796,29.438,29.017,0.5507405384682065,0.5411064238724209,0.5458312179868426,0.4979957501628402
2023,2,2023.08,31.687,,29.504,29.164,0.5425697743703108,,0.526298221406837,0.502866994776949
2023,3,2023.17,31.951,,29.695,29.324,0.5500726112725938,,0.5379146317551234,0.5056836478629698
2023,4,2023.25,31.923,,29.617,29.462,0.5550396077490778,,0.5526053122077728,0.5133620273539913
2023,5,2023.33,32.2075,,29.63,29.614,0.5681656466771486,,0.5365252286938612,0.510552890659724
2023,6,2023.42,32.328500000000005,31.319000000000006,29.814,29.817,0.5542449035490201,0.5693553503149418,0.546479742315303,0.5117868817977361
2023,7,2023.5,32.230999999999995,31.875,29.859,29.995,0.5459631137103036,0.6120288015332693,0.5343932798999722,0.5160032284843284
2023,8,2023.58,32.319,31.806,30.178,30.149,0.5577653722061366,0.7522865081875392,0.5159130314006422,0.5201624354201773
2023,9,2023.67,32.608000000000004,31.955,30.083,30.299,0.5621809611006051,0.8025119758023864,0.5218272516170942,0.5155671677116863
2023,10,2023.75,32.8415,,30.192,30.411,0.5724328190124692,,0.513855384543161,0.5198852505527061
2023,11,2023.83,33.102999999999994,,30.458,30.638,0.5944107534359132,,0.5305313734822852,0.5229852270657366
2023,12,2023.92,33.3,32.925,30.473000000000006,30.704,0.6082896534546679,0.5868714884080245,0.5804415260990982,0.5208654062768999
2024,1,2024.0,33.416,32.815,30.91,30.816,0.5900019156714662,0.6146921141972215,0.5428731898196852,0.5222036377659581
2024,2,2024.08,33.501999999999995,32.943000000000005,31.314,30.91,0.5838775942686959,0.5644120215235056,0.5939766458043616,0.5280949727321782
2024,3,2024.17,33.748000000000005,33.166,31.366,31.074,0.5877218840267904,0.5770264492386808,0.5635384782967353,0.5353492540771866
2024,4,2024.25,33.887,33.184,31.27,31.277,0.5833993121012828,0.6069923156811791,0.5407897576923957,0.5344621230454503
2024,5,2024.33,34.11,33.026,31.658,31.527,0.5888036380874357,0.5711292454786394,0.571966638405598,0.5361933962855661
2024,6,2024.42,,,,,,,,
2024,7,2024.5,,,,,,,,
2024,8,2024.58,,,,,,,,
2024,9,2024.67,,,,,,,,
2024,10,2024.75,,,,,,,,
2024,11,2024.83,,,,,,,,
2024,12,2024.92,,,,,,,,
